basin,region,site_name,sample,depth,unique,type,family,family_count,oto_count_total,sed_weight_whole_sample_kg,sed_weight_500_kg
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-5,.,AT14-5-2,Holocene_bulk,Gobiidae,1,3,0.4309,0.073918
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-5,.,AT14-5-3,Holocene_bulk,Engraulidae,1,3,0.4393,0.103568
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-5,.,AT14-5-3,Holocene_bulk,Sin_identificar,2,3,0.4393,0.103568
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-1,Holocene_bulk,Engraulidae,3,6,0.563,0.132093
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-1,Holocene_bulk,Gobiidae,1,6,0.563,0.132093
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-1,Holocene_bulk,Sin_identificar,2,6,0.563,0.132093
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-2,Holocene_bulk,Engraulidae,1,1,0.6379,0.142345
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-3,Holocene_bulk,Apogonidae,1,8,0.6066,0.136416
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-3,Holocene_bulk,Engraulidae,1,8,0.6066,0.136416
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-3,Holocene_bulk,Gobiidae,2,8,0.6066,0.136416
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-3,Holocene_bulk,Scaridae,1,8,0.6066,0.136416
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-6,.,AT14-6-3,Holocene_bulk,Sin_identificar,3,8,0.6066,0.136416
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-7,.,AT14-7-1,Holocene_bulk,Apogonidae,1,4,0.5221,0.131628
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-7,.,AT14-7-1,Holocene_bulk,Clupeidae,1,4,0.5221,0.131628
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-7,.,AT14-7-1,Holocene_bulk,Sin_identificar,2,4,0.5221,0.131628
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-7,.,AT14-7-2,Holocene_bulk,Pomacentridae,1,2,0.5237,0.076114
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-7,.,AT14-7-2,Holocene_bulk,Sin_identificar,1,2,0.5237,0.076114
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-7,.,AT14-7-3,Holocene_bulk,Apogonidae,1,3,0.4433,0.088157
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-7,.,AT14-7-3,Holocene_bulk,Engraulidae,2,3,0.4433,0.088157
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-1,Holocene_bulk,Apogonidae,2,18,0.4646,0.100533
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-1,Holocene_bulk,Gobiidae,14,18,0.4646,0.100533
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-1,Holocene_bulk,Sin_identificar,2,18,0.4646,0.100533
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-2,Holocene_bulk,Engraulidae,1,5,0.6022,0.104355
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-2,Holocene_bulk,Gobiidae,2,5,0.6022,0.104355
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-2,Holocene_bulk,Sin_identificar,2,5,0.6022,0.104355
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-3,Holocene_bulk,Engraulidae,1,13,0.5371,0.114332
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-3,Holocene_bulk,Gobiidae,7,13,0.5371,0.114332
Caribbean,Bocas del Toro,Sweet Bocas SE Face,AT14-9,.,AT14-9-3,Holocene_bulk,Sin_identificar,5,13,0.5371,0.114332
Pacific,Gulf of Panama,Saboga,AT19-1-1,5,AT19-1-1-5,core,.,0,0,0.23281,0.019266
Pacific,Gulf of Panama,Saboga,AT19-1-1,10,AT19-1-1-10,core,Sin_identificar,1,1,0.29162,0.039649
Pacific,Gulf of Panama,Saboga,AT19-1-1,15,AT19-1-1-15,core,.,0,0,0.26936,0.032041
Pacific,Gulf of Panama,Saboga,AT19-1-1,20,AT19-1-1-20,core,.,0,0,0.32332,0.039827
Pacific,Gulf of Panama,Saboga,AT19-1-1,25,AT19-1-1-25,core,Lutjanidae,1,1,0.31811,0.039895
Pacific,Gulf of Panama,Saboga,AT19-1-1,30,AT19-1-1-30,core,Mullidae,1,1,0.31114,0.042444
Pacific,Gulf of Panama,Saboga,AT19-1-1,35,AT19-1-1-35,core,Haemulidae,1,2,0.29255,0.046021
Pacific,Gulf of Panama,Saboga,AT19-1-1,35,AT19-1-1-35,core,Serranidae,1,2,0.29255,0.046021
Pacific,Gulf of Panama,Saboga,AT19-1-1,40,AT19-1-1-40,core,Apogonidae,1,4,0.29888,0.066425
Pacific,Gulf of Panama,Saboga,AT19-1-1,40,AT19-1-1-40,core,Gobiidae,2,4,0.29888,0.066425
Pacific,Gulf of Panama,Saboga,AT19-1-1,40,AT19-1-1-40,core,Sin_identificar,1,4,0.29888,0.066425
Pacific,Gulf of Panama,Saboga,AT19-1-1,45,AT19-1-1-45,core,Engraulidae,1,1,0.22664,0.055532
Pacific,Gulf of Panama,Saboga,AT19-1-1,50,AT19-1-1-50,core,Serranidae,3,4,0.31887,0.074606
Pacific,Gulf of Panama,Saboga,AT19-1-1,50,AT19-1-1-50,core,Sin_identificar,1,4,0.31887,0.074606
Pacific,Gulf of Panama,Saboga,AT19-1-1,55,AT19-1-1-55,core,Sin_identificar,1,1,0.26917,0.05265
Pacific,Gulf of Panama,Saboga,AT19-1-1,60,AT19-1-1-60,core,Lutjanidae,1,3,0.29992,0.054302
Pacific,Gulf of Panama,Saboga,AT19-1-1,60,AT19-1-1-60,core,Gobiidae,1,3,0.29992,0.054302
Pacific,Gulf of Panama,Saboga,AT19-1-1,60,AT19-1-1-60,core,Sin_identificar,1,3,0.29992,0.054302
Pacific,Gulf of Panama,Saboga,AT19-1-1,65,AT19-1-1-65,core,Gobiidae,3,6,0.32856,0.062988
Pacific,Gulf of Panama,Saboga,AT19-1-1,65,AT19-1-1-65,core,Sin_identificar,3,6,0.32856,0.062988
Pacific,Gulf of Panama,Saboga,AT19-1-1,70,AT19-1-1-70,core,Apogonidae,1,5,0.32333,0.06815
Pacific,Gulf of Panama,Saboga,AT19-1-1,70,AT19-1-1-70,core,Lutjanidae,2,5,0.32333,0.06815
Pacific,Gulf of Panama,Saboga,AT19-1-1,70,AT19-1-1-70,core,Gobiidae,1,5,0.32333,0.06815
Pacific,Gulf of Panama,Saboga,AT19-1-1,70,AT19-1-1-70,core,Sin_identificar,1,5,0.32333,0.06815
Pacific,Gulf of Panama,Saboga,AT19-1-1,75,AT19-1-1-75,core,Lutjanidae,1,1,0.30911,0.074509
Pacific,Gulf of Panama,Saboga,AT19-1-1,80,AT19-1-1-80,core,Haemulidae,1,4,0.30217,0.078455
Pacific,Gulf of Panama,Saboga,AT19-1-1,80,AT19-1-1-80,core,Labridae,1,4,0.30217,0.078455
Pacific,Gulf of Panama,Saboga,AT19-1-1,80,AT19-1-1-80,core,Gobiidae,1,4,0.30217,0.078455
Pacific,Gulf of Panama,Saboga,AT19-1-1,80,AT19-1-1-80,core,Sin_identificar,1,4,0.30217,0.078455
Pacific,Gulf of Panama,Saboga,AT19-1-1,85,AT19-1-1-85,core,.,0,0,0.25863,0.054683
Pacific,Gulf of Panama,Saboga,AT19-1-1,90,AT19-1-1-90,core,Opistognathidae,1,2,0.26932,0.05839
Pacific,Gulf of Panama,Saboga,AT19-1-1,90,AT19-1-1-90,core,Sin_identificar,1,2,0.26932,0.05839
Pacific,Gulf of Panama,Saboga,AT19-1-1,95,AT19-1-1-95,core,Gobiidae,1,1,0.25166,0.055005
Pacific,Gulf of Panama,Saboga,AT19-1-1,100,AT19-1-1-100,core,Carangidae,1,6,0.20196,0.040146
Pacific,Gulf of Panama,Saboga,AT19-1-1,100,AT19-1-1-100,core,Ophidiidae,1,6,0.20196,0.040146
Pacific,Gulf of Panama,Saboga,AT19-1-1,100,AT19-1-1-100,core,Labridae,1,6,0.20196,0.040146
Pacific,Gulf of Panama,Saboga,AT19-1-1,100,AT19-1-1-100,core,Gobiidae,1,6,0.20196,0.040146
Pacific,Gulf of Panama,Saboga,AT19-1-1,100,AT19-1-1-100,core,Sin_identificar,2,6,0.20196,0.040146
Pacific,Gulf of Panama,Saboga,AT19-1-1,105,AT19-1-1-105,core,.,0,0,0.27965,0.059011
Pacific,Gulf of Panama,Saboga,AT19-1-1,110,AT19-1-1-110,core,Gobiidae,2,5,0.2602,0.064366
Pacific,Gulf of Panama,Saboga,AT19-1-1,110,AT19-1-1-110,core,Serranidae,1,5,0.2602,0.064366
Pacific,Gulf of Panama,Saboga,AT19-1-1,110,AT19-1-1-110,core,Lutjanidae,2,5,0.2602,0.064366
Pacific,Gulf of Panama,Saboga,AT19-1-1,115,AT19-1-1-115,core,.,0,0,0.27041,0.058319
Pacific,Gulf of Panama,Saboga,AT19-1-1,120,AT19-1-1-120,core,Gobiidae,1,3,0.27712,0.053211
Pacific,Gulf of Panama,Saboga,AT19-1-1,120,AT19-1-1-120,core,Haemulidae,1,3,0.27712,0.053211
Pacific,Gulf of Panama,Saboga,AT19-1-1,120,AT19-1-1-120,core,Sin_identificar,1,3,0.27712,0.053211
Pacific,Gulf of Panama,Saboga,AT19-1-1,125,AT19-1-1-125,core,Sin_identificar,1,1,0.26041,0.053958
Pacific,Gulf of Panama,Saboga,AT19-1-1,130,AT19-1-1-130,core,Apogonidae,1,6,0.28762,0.054556
Pacific,Gulf of Panama,Saboga,AT19-1-1,130,AT19-1-1-130,core,Gobiidae,2,6,0.28762,0.054556
Pacific,Gulf of Panama,Saboga,AT19-1-1,130,AT19-1-1-130,core,Sparidae,1,6,0.28762,0.054556
Pacific,Gulf of Panama,Saboga,AT19-1-1,130,AT19-1-1-130,core,Sin_identificar,2,6,0.28762,0.054556
Pacific,Gulf of Panama,Saboga,AT19-1-1,135,AT19-1-1-135,core,Gobiidae,1,3,0.28983,0.075535
Pacific,Gulf of Panama,Saboga,AT19-1-1,135,AT19-1-1-135,core,Sin_identificar,2,3,0.28983,0.075535
Pacific,Gulf of Panama,Saboga,AT19-1-1,140,AT19-1-1-140,core,Scorpaenidae,1,10,0.26964,0.071521
Pacific,Gulf of Panama,Saboga,AT19-1-1,140,AT19-1-1-140,core,Engraulidae,1,10,0.26964,0.071521
Pacific,Gulf of Panama,Saboga,AT19-1-1,140,AT19-1-1-140,core,Gobiidae,3,10,0.26964,0.071521
Pacific,Gulf of Panama,Saboga,AT19-1-1,140,AT19-1-1-140,core,Sin_identificar,5,10,0.26964,0.071521
Pacific,Gulf of Panama,Saboga,AT19-1-1,145,AT19-1-1-145,core,Blenniidae,1,3,0.29116,0.05797
Pacific,Gulf of Panama,Saboga,AT19-1-1,145,AT19-1-1-145,core,Sin_identificar,2,3,0.29116,0.05797
Pacific,Gulf of Panama,Saboga,AT19-1-1,150,AT19-1-1-150,core,Ophidiidae,1,11,0.27077,0.077352
Pacific,Gulf of Panama,Saboga,AT19-1-1,150,AT19-1-1-150,core,Gobiidae,2,11,0.27077,0.077352
Pacific,Gulf of Panama,Saboga,AT19-1-1,150,AT19-1-1-150,core,Sin_identificar,8,11,0.27077,0.077352
Pacific,Gulf of Panama,Saboga,AT19-1-1,155,AT19-1-1-155,core,Lutjanidae,2,7,0.24138,0.068996
Pacific,Gulf of Panama,Saboga,AT19-1-1,155,AT19-1-1-155,core,Haemulidae,1,7,0.24138,0.068996
Pacific,Gulf of Panama,Saboga,AT19-1-1,155,AT19-1-1-155,core,Serranidae,1,7,0.24138,0.068996
Pacific,Gulf of Panama,Saboga,AT19-1-1,155,AT19-1-1-155,core,Scorpaenidae,1,7,0.24138,0.068996
Pacific,Gulf of Panama,Saboga,AT19-1-1,155,AT19-1-1-155,core,Gobiidae,1,7,0.24138,0.068996
Pacific,Gulf of Panama,Saboga,AT19-1-1,155,AT19-1-1-155,core,Sin_identificar,1,7,0.24138,0.068996
Pacific,Gulf of Panama,Saboga,AT19-1-1,160,AT19-1-1-160,core,Engraulidae,1,5,0.25249,0.067208
Pacific,Gulf of Panama,Saboga,AT19-1-1,160,AT19-1-1-160,core,Gobiidae,2,5,0.25249,0.067208
Pacific,Gulf of Panama,Saboga,AT19-1-1,160,AT19-1-1-160,core,Serranidae,1,5,0.25249,0.067208
Pacific,Gulf of Panama,Saboga,AT19-1-1,160,AT19-1-1-160,core,Sin_identificar,1,5,0.25249,0.067208
Pacific,Gulf of Panama,Saboga,AT19-1-1,165,AT19-1-1-165,core,Engraulidae,2,7,0.28912,0.070338
Pacific,Gulf of Panama,Saboga,AT19-1-1,165,AT19-1-1-165,core,Gobiidae,2,7,0.28912,0.070338
Pacific,Gulf of Panama,Saboga,AT19-1-1,165,AT19-1-1-165,core,Lutjanidae,1,7,0.28912,0.070338
Pacific,Gulf of Panama,Saboga,AT19-1-1,165,AT19-1-1-165,core,Sin_identificar,2,7,0.28912,0.070338
Pacific,Gulf of Panama,Saboga,AT19-1-1,170,AT19-1-1-170,core,Haemulidae,1,10,0.26864,0.070002
Pacific,Gulf of Panama,Saboga,AT19-1-1,170,AT19-1-1-170,core,Apogonidae,1,10,0.26864,0.070002
Pacific,Gulf of Panama,Saboga,AT19-1-1,170,AT19-1-1-170,core,Gobiidae,2,10,0.26864,0.070002
Pacific,Gulf of Panama,Saboga,AT19-1-1,170,AT19-1-1-170,core,Ophidiidae,1,10,0.26864,0.070002
Pacific,Gulf of Panama,Saboga,AT19-1-1,170,AT19-1-1-170,core,Sin_identificar,5,10,0.26864,0.070002
Pacific,Gulf of Panama,Saboga,AT19-1-1,175,AT19-1-1-175,core,Lutjanidae,2,4,0.24747,0.060061
Pacific,Gulf of Panama,Saboga,AT19-1-1,175,AT19-1-1-175,core,Gobiidae,1,4,0.24747,0.060061
Pacific,Gulf of Panama,Saboga,AT19-1-1,175,AT19-1-1-175,core,Sin_identificar,1,4,0.24747,0.060061
Pacific,Gulf of Panama,Saboga,AT19-1-1,180,AT19-1-1-180,core,Gobiidae,1,11,0.28221,0.060727
Pacific,Gulf of Panama,Saboga,AT19-1-1,180,AT19-1-1-180,core,Serranidae,2,11,0.28221,0.060727
Pacific,Gulf of Panama,Saboga,AT19-1-1,180,AT19-1-1-180,core,Lutjanidae,1,11,0.28221,0.060727
Pacific,Gulf of Panama,Saboga,AT19-1-1,180,AT19-1-1-180,core,Sin_identificar,7,11,0.28221,0.060727
Pacific,Gulf of Panama,Saboga,AT19-1-1,185,AT19-1-1-185,core,Carapidae,1,6,0.2695,0.073538
Pacific,Gulf of Panama,Saboga,AT19-1-1,185,AT19-1-1-185,core,Gobiidae,1,6,0.2695,0.073538
Pacific,Gulf of Panama,Saboga,AT19-1-1,185,AT19-1-1-185,core,Haemulidae,2,6,0.2695,0.073538
Pacific,Gulf of Panama,Saboga,AT19-1-1,185,AT19-1-1-185,core,Sin_identificar,3,6,0.2695,0.073538
Pacific,Gulf of Panama,Saboga,AT19-1-1,190,AT19-1-1-190,core,Scorpaenidae,1,7,0.26787,0.075283
Pacific,Gulf of Panama,Saboga,AT19-1-1,190,AT19-1-1-190,core,Ophidiidae,1,7,0.26787,0.075283
Pacific,Gulf of Panama,Saboga,AT19-1-1,190,AT19-1-1-190,core,Gobiidae,3,7,0.26787,0.075283
Pacific,Gulf of Panama,Saboga,AT19-1-1,190,AT19-1-1-190,core,Sin_identificar,2,7,0.26787,0.075283
Pacific,Gulf of Panama,Saboga,AT19-1-1,195,AT19-1-1-195,core,Apogonidae,2,7,0.27058,0.064268
Pacific,Gulf of Panama,Saboga,AT19-1-1,195,AT19-1-1-195,core,Serranidae,1,7,0.27058,0.064268
Pacific,Gulf of Panama,Saboga,AT19-1-1,195,AT19-1-1-195,core,Sin_identificar,4,7,0.27058,0.064268
Pacific,Gulf of Panama,Saboga,AT19-1-1,200,AT19-1-1-200,core,Apogonidae,1,3,0.24482,0.048577
Pacific,Gulf of Panama,Saboga,AT19-1-1,200,AT19-1-1-200,core,Engraulidae,2,3,0.24482,0.048577
Pacific,Gulf of Panama,Saboga,AT19-1-1,205,AT19-1-1-205,core,Gobiidae,2,7,0.23888,0.068188
Pacific,Gulf of Panama,Saboga,AT19-1-1,205,AT19-1-1-205,core,Serranidae,1,7,0.23888,0.068188
Pacific,Gulf of Panama,Saboga,AT19-1-1,205,AT19-1-1-205,core,Scorpaenidae,1,7,0.23888,0.068188
Pacific,Gulf of Panama,Saboga,AT19-1-1,205,AT19-1-1-205,core,Engraulidae,2,7,0.23888,0.068188
Pacific,Gulf of Panama,Saboga,AT19-1-1,205,AT19-1-1-205,core,Sin_identificar,1,7,0.23888,0.068188
Pacific,Gulf of Panama,Saboga,AT19-1-1,210,AT19-1-1-210,core,Clupeidae,1,9,0.27638,0.084677
Pacific,Gulf of Panama,Saboga,AT19-1-1,210,AT19-1-1-210,core,Engraulidae,2,9,0.27638,0.084677
Pacific,Gulf of Panama,Saboga,AT19-1-1,210,AT19-1-1-210,core,Gobiidae,2,9,0.27638,0.084677
Pacific,Gulf of Panama,Saboga,AT19-1-1,210,AT19-1-1-210,core,Sin_identificar,4,9,0.27638,0.084677
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Gobiidae,3,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Labridae,1,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Engraulidae,1,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Pomacanthidae,1,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Scorpaenidae,1,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Haemulidae,1,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Apogonidae,1,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,215,AT19-1-1-215,core,Sin_identificar,2,11,0.28252,0.08127
Pacific,Gulf of Panama,Saboga,AT19-1-1,220,AT19-1-1-220,core,Carangidae,1,7,0.2338,0.06602
Pacific,Gulf of Panama,Saboga,AT19-1-1,220,AT19-1-1-220,core,Haemulidae,2,7,0.2338,0.06602
Pacific,Gulf of Panama,Saboga,AT19-1-1,220,AT19-1-1-220,core,Apogonidae,1,7,0.2338,0.06602
Pacific,Gulf of Panama,Saboga,AT19-1-1,220,AT19-1-1-220,core,Gobiidae,3,7,0.2338,0.06602
Pacific,Gulf of Panama,Saboga,AT19-1-1,225,AT19-1-1-225,core,Lutjanidae,1,1,0.30509,0.064881
Pacific,Gulf of Panama,Saboga,AT19-1-1,230,AT19-1-1-230,core,Scorpaenidae,1,7,0.24886,0.081734
Pacific,Gulf of Panama,Saboga,AT19-1-1,230,AT19-1-1-230,core,Gerreidae,1,7,0.24886,0.081734
Pacific,Gulf of Panama,Saboga,AT19-1-1,230,AT19-1-1-230,core,Engraulidae,1,7,0.24886,0.081734
Pacific,Gulf of Panama,Saboga,AT19-1-1,230,AT19-1-1-230,core,Sin_identificar,4,7,0.24886,0.081734
Pacific,Gulf of Panama,Saboga,AT19-1-1,235,AT19-1-1-235,core,Pomacentridae,1,10,0.29319,0.063517
Pacific,Gulf of Panama,Saboga,AT19-1-1,235,AT19-1-1-235,core,Gobiidae,3,10,0.29319,0.063517
Pacific,Gulf of Panama,Saboga,AT19-1-1,235,AT19-1-1-235,core,Apogonidae,2,10,0.29319,0.063517
Pacific,Gulf of Panama,Saboga,AT19-1-1,235,AT19-1-1-235,core,Haemulidae,1,10,0.29319,0.063517
Pacific,Gulf of Panama,Saboga,AT19-1-1,235,AT19-1-1-235,core,Sin_identificar,3,10,0.29319,0.063517
Pacific,Gulf of Panama,Saboga,AT19-1-1,240,AT19-1-1-240,core,Haemulidae,1,4,0.26557,0.081381
Pacific,Gulf of Panama,Saboga,AT19-1-1,240,AT19-1-1-240,core,Gobiidae,1,4,0.26557,0.081381
Pacific,Gulf of Panama,Saboga,AT19-1-1,240,AT19-1-1-240,core,Sin_identificar,2,4,0.26557,0.081381
Pacific,Gulf of Panama,Saboga,AT19-1-1,245,AT19-1-1-245,core,Mugilidae,1,3,0.27605,0.084485
Pacific,Gulf of Panama,Saboga,AT19-1-1,245,AT19-1-1-245,core,Scorpaenidae,1,3,0.27605,0.084485
Pacific,Gulf of Panama,Saboga,AT19-1-1,245,AT19-1-1-245,core,Serranidae,1,3,0.27605,0.084485
Pacific,Gulf of Panama,Saboga,AT19-1-1,250,AT19-1-1-250,core,Haemulidae,1,8,0.26856,0.083889
Pacific,Gulf of Panama,Saboga,AT19-1-1,250,AT19-1-1-250,core,Labridae,1,8,0.26856,0.083889
Pacific,Gulf of Panama,Saboga,AT19-1-1,250,AT19-1-1-250,core,Engraulidae,1,8,0.26856,0.083889
Pacific,Gulf of Panama,Saboga,AT19-1-1,250,AT19-1-1-250,core,Ophidiidae,1,8,0.26856,0.083889
Pacific,Gulf of Panama,Saboga,AT19-1-1,250,AT19-1-1-250,core,Apogonidae,1,8,0.26856,0.083889
Pacific,Gulf of Panama,Saboga,AT19-1-1,250,AT19-1-1-250,core,Gobiidae,1,8,0.26856,0.083889
Pacific,Gulf of Panama,Saboga,AT19-1-1,250,AT19-1-1-250,core,Sin_identificar,2,8,0.26856,0.083889
Pacific,Gulf of Panama,Saboga,AT19-1-1,255,AT19-1-1-255,core,Lutjanidae,1,4,0.24253,0.081935
Pacific,Gulf of Panama,Saboga,AT19-1-1,255,AT19-1-1-255,core,Apogonidae,1,4,0.24253,0.081935
Pacific,Gulf of Panama,Saboga,AT19-1-1,255,AT19-1-1-255,core,Clupeidae,1,4,0.24253,0.081935
Pacific,Gulf of Panama,Saboga,AT19-1-1,255,AT19-1-1-255,core,Sin_identificar,1,4,0.24253,0.081935
Pacific,Gulf of Panama,Saboga,AT19-1-1,260,AT19-1-1-260,core,Serranidae,1,6,0.23916,0.072706
Pacific,Gulf of Panama,Saboga,AT19-1-1,260,AT19-1-1-260,core,Sin_identificar,5,6,0.23916,0.072706
Pacific,Gulf of Panama,Saboga,AT19-1-1,265,AT19-1-1-265,core,Serranidae,1,5,0.27193,0.082766
Pacific,Gulf of Panama,Saboga,AT19-1-1,265,AT19-1-1-265,core,Apogonidae,1,5,0.27193,0.082766
Pacific,Gulf of Panama,Saboga,AT19-1-1,265,AT19-1-1-265,core,Gobiidae,3,5,0.27193,0.082766
Pacific,Gulf of Panama,Saboga,AT19-1-1,270,AT19-1-1-270,core,Scorpaenidae,1,7,0.28011,0.079732
Pacific,Gulf of Panama,Saboga,AT19-1-1,270,AT19-1-1-270,core,Lutjanidae,1,7,0.28011,0.079732
Pacific,Gulf of Panama,Saboga,AT19-1-1,270,AT19-1-1-270,core,Engraulidae,1,7,0.28011,0.079732
Pacific,Gulf of Panama,Saboga,AT19-1-1,270,AT19-1-1-270,core,Sin_identificar,4,7,0.28011,0.079732
Pacific,Gulf of Panama,Saboga,AT19-1-1,275,AT19-1-1-275,core,Apogonidae,1,3,0.26145,0.064417
Pacific,Gulf of Panama,Saboga,AT19-1-1,275,AT19-1-1-275,core,Engraulidae,1,3,0.26145,0.064417
Pacific,Gulf of Panama,Saboga,AT19-1-1,275,AT19-1-1-275,core,Sin_identificar,1,3,0.26145,0.064417
Pacific,Gulf of Panama,Saboga,AT19-1-1,280,AT19-1-1-280,core,Mullidae,1,5,0.24492,0.073325
Pacific,Gulf of Panama,Saboga,AT19-1-1,280,AT19-1-1-280,core,Gobiidae,1,5,0.24492,0.073325
Pacific,Gulf of Panama,Saboga,AT19-1-1,280,AT19-1-1-280,core,Sin_identificar,3,5,0.24492,0.073325
Pacific,Gulf of Panama,Saboga,AT19-1-1,285,AT19-1-1-285,core,Sciaenidae,1,6,0.27282,0.074311
Pacific,Gulf of Panama,Saboga,AT19-1-1,285,AT19-1-1-285,core,Scorpaenidae,1,6,0.27282,0.074311
Pacific,Gulf of Panama,Saboga,AT19-1-1,285,AT19-1-1-285,core,Haemulidae,1,6,0.27282,0.074311
Pacific,Gulf of Panama,Saboga,AT19-1-1,285,AT19-1-1-285,core,Gobiidae,3,6,0.27282,0.074311
Pacific,Gulf of Panama,Saboga,AT19-1-1,290,AT19-1-1-290,core,Haemulidae,3,9,0.23597,0.068657
Pacific,Gulf of Panama,Saboga,AT19-1-1,290,AT19-1-1-290,core,Engraulidae,1,9,0.23597,0.068657
Pacific,Gulf of Panama,Saboga,AT19-1-1,290,AT19-1-1-290,core,Gobiidae,2,9,0.23597,0.068657
Pacific,Gulf of Panama,Saboga,AT19-1-1,290,AT19-1-1-290,core,Sin_identificar,3,9,0.23597,0.068657
Pacific,Gulf of Panama,Saboga,AT19-1-1,295,AT19-1-1-295,core,Ophidiidae,1,1,0.25809,0.070912
Pacific,Gulf of Panama,Saboga,AT19-1-1,300,AT19-1-1-300,core,Engraulidae,1,3,0.24244,0.050012
Pacific,Gulf of Panama,Saboga,AT19-1-1,300,AT19-1-1-300,core,Sin_identificar,2,3,0.24244,0.050012
Pacific,Gulf of Panama,Saboga,AT19-1-1,305,AT19-1-1-305,core,Sin_identificar,1,1,0.21187,0.040182
Pacific,Gulf of Panama,Saboga,AT19-1-1,310,AT19-1-1-310,core,Haemulidae,1,3,0.28017,0.06386
Pacific,Gulf of Panama,Saboga,AT19-1-1,310,AT19-1-1-310,core,Gobiidae,1,3,0.28017,0.06386
Pacific,Gulf of Panama,Saboga,AT19-1-1,310,AT19-1-1-310,core,Lutjanidae,1,3,0.28017,0.06386
Pacific,Gulf of Panama,Saboga,AT19-1-1,315,AT19-1-1-315,core,Apogonidae,1,7,0.30385,0.087797
Pacific,Gulf of Panama,Saboga,AT19-1-1,315,AT19-1-1-315,core,Gobiidae,1,7,0.30385,0.087797
Pacific,Gulf of Panama,Saboga,AT19-1-1,315,AT19-1-1-315,core,Bythitidae,1,7,0.30385,0.087797
Pacific,Gulf of Panama,Saboga,AT19-1-1,315,AT19-1-1-315,core,Haemulidae,1,7,0.30385,0.087797
Pacific,Gulf of Panama,Saboga,AT19-1-1,315,AT19-1-1-315,core,Sin_identificar,3,7,0.30385,0.087797
Pacific,Gulf of Panama,Saboga,AT19-1-1,320,AT19-1-1-320,core,Ophidiidae,1,8,0.31294,0.078948
Pacific,Gulf of Panama,Saboga,AT19-1-1,320,AT19-1-1-320,core,Apogonidae,1,8,0.31294,0.078948
Pacific,Gulf of Panama,Saboga,AT19-1-1,320,AT19-1-1-320,core,Gobiidae,1,8,0.31294,0.078948
Pacific,Gulf of Panama,Saboga,AT19-1-1,320,AT19-1-1-320,core,Paralichthyidae,1,8,0.31294,0.078948
Pacific,Gulf of Panama,Saboga,AT19-1-1,320,AT19-1-1-320,core,Blenniidae,1,8,0.31294,0.078948
Pacific,Gulf of Panama,Saboga,AT19-1-1,320,AT19-1-1-320,core,Sin_identificar,3,8,0.31294,0.078948
