Family,MajorAxisLength,MinorAxisLength,Sample,Oto length (mm),Oto length (um),Type age,Region,Locality
Apogonidae,137.8500144,97.50952634,AT14-1-8,1.378500144,1378.500144,Sub Recent,Bocas,Casa Blanca new
Apogonidae,140.7910717,102.5442579,AT14-3-3,1.407910717,1407.910717,Sub Recent,Bocas,Cayo Adriana
Apogonidae,144.1343285,108.4116128,AT12-1-2-1,1.441343285,1441.343285,Sub Recent,Bocas,STRI Point
Apogonidae,145.2504451,103.4996515,AT12-4-4-2,1.452504451,1452.504451,Sub Recent,Bocas,SW Bocas Island
Apogonidae,147.4583157,106.9248035,AT14-4-3,1.474583157,1474.583157,Sub Recent,Bocas,Airport Point
Apogonidae,149.1319151,101.9938653,AT14-4-3,1.491319151,1491.319151,Sub Recent,Bocas,Airport Point
Apogonidae,149.3279621,108.1969484,AT14-4-4,1.493279621,1493.279621,Sub Recent,Bocas,Airport Point
Apogonidae,150.9820259,111.5098618,AT12-4-3-1,1.509820259,1509.820259,Sub Recent,Bocas,SW Bocas Island
Apogonidae,150.9913573,106.1461891,AT12-4-3-1,1.509913573,1509.913573,Sub Recent,Bocas,SW Bocas Island
Apogonidae,152.8824716,110.9171123,AT14-1-7,1.528824716,1528.824716,Sub Recent,Bocas,Casa Blanca new
Apogonidae,154.3786858,111.3346145,AT12-1-2-1,1.543786858,1543.786858,Sub Recent,Bocas,STRI Point
Apogonidae,154.5103464,115.4639937,AT14-1-3,1.545103464,1545.103464,Sub Recent,Bocas,Casa Blanca new
Apogonidae,154.5888416,118.9957215,AT12-1-2-1,1.545888416,1545.888416,Sub Recent,Bocas,STRI Point
Apogonidae,155.8598017,111.6701234,AT12-4-3-1,1.558598017,1558.598017,Sub Recent,Bocas,SW Bocas Island
Apogonidae,157.0381169,123.0284451,AT12-1-2-1,1.570381169,1570.381169,Sub Recent,Bocas,STRI Point
Apogonidae,162.3892203,115.569127,AT14-1-7,1.623892203,1623.892203,Sub Recent,Bocas,Casa Blanca new
Apogonidae,162.4061315,112.8571226,AT12-1-2-1,1.624061315,1624.061315,Sub Recent,Bocas,STRI Point
Apogonidae,162.506275,125.2015529,AT14-1-2,1.62506275,1625.06275,Sub Recent,Bocas,Casa Blanca new
Apogonidae,165.6314759,113.7191291,AT12-4-4-2,1.656314759,1656.314759,Sub Recent,Bocas,SW Bocas Island
Apogonidae,166.90557,124.1650097,AT14-4-4,1.6690557,1669.0557,Sub Recent,Bocas,Airport Point
Apogonidae,167.4402909,124.9279576,AT12-4-4-2,1.674402909,1674.402909,Sub Recent,Bocas,SW Bocas Island
Apogonidae,169.1401637,117.9855533,AT12-1-2-1,1.691401637,1691.401637,Sub Recent,Bocas,STRI Point
Apogonidae,169.2306444,124.0481314,AT14-1-8,1.692306444,1692.306444,Sub Recent,Bocas,Casa Blanca new
Apogonidae,170.1354584,116.4855224,AT12-1-2-1,1.701354584,1701.354584,Sub Recent,Bocas,STRI Point
Apogonidae,170.6048093,130.9125845,AT12-1-2-1,1.706048093,1706.048093,Sub Recent,Bocas,STRI Point
Apogonidae,172.4667035,123.1835692,AT14-1-3,1.724667035,1724.667035,Sub Recent,Bocas,Casa Blanca new
Apogonidae,175.1298297,127.5519227,AT14-3-3,1.751298297,1751.298297,Sub Recent,Bocas,Cayo Adriana
Apogonidae,175.5753781,124.7955854,AT12-4-3-1,1.755753781,1755.753781,Sub Recent,Bocas,SW Bocas Island
Apogonidae,176.9120361,130.8514333,AT12-4-3-1,1.769120361,1769.120361,Sub Recent,Bocas,SW Bocas Island
Apogonidae,178.1612486,129.2519991,AT12-1-2-1,1.781612486,1781.612486,Sub Recent,Bocas,STRI Point
Apogonidae,182.7252214,128.2456326,AT12-4-3-1,1.827252214,1827.252214,Sub Recent,Bocas,SW Bocas Island
Apogonidae,190.8211014,142.1852057,AT14-1-3,1.908211014,1908.211014,Sub Recent,Bocas,Casa Blanca new
Apogonidae,194.554285,134.1435494,AT14-1-1,1.94554285,1945.54285,Sub Recent,Bocas,Casa Blanca new
Apogonidae,195.0585646,141.474328,AT14-1-8,1.950585646,1950.585646,Sub Recent,Bocas,Casa Blanca new
Apogonidae,195.3203937,141.6752279,AT14-1-1,1.953203937,1953.203937,Sub Recent,Bocas,Casa Blanca new
Apogonidae,196.4138115,159.0145872,AT14-1-8,1.964138115,1964.138115,Sub Recent,Bocas,Casa Blanca new
Apogonidae,196.706204,136.9328598,AT12-4-3-1,1.96706204,1967.06204,Sub Recent,Bocas,SW Bocas Island
Apogonidae,198.0571387,138.7612211,AT12-4-3-1,1.980571387,1980.571387,Sub Recent,Bocas,SW Bocas Island
Apogonidae,199.5853907,146.1242525,AT12-4-3-1,1.995853907,1995.853907,Sub Recent,Bocas,SW Bocas Island
Apogonidae,200.1380853,144.2103438,AT12-1-2-1,2.001380853,2001.380853,Sub Recent,Bocas,STRI Point
Apogonidae,203.9082212,147.6591021,AT14-4-4,2.039082212,2039.082212,Sub Recent,Bocas,Airport Point
Apogonidae,204.190424,133.0806483,AT14-1-2,2.04190424,2041.90424,Sub Recent,Bocas,Casa Blanca new
Apogonidae,206.9616646,147.1343281,AT12-1-2-1,2.069616646,2069.616646,Sub Recent,Bocas,STRI Point
Apogonidae,206.9621834,147.5960733,AT14-4-4,2.069621834,2069.621834,Sub Recent,Bocas,Airport Point
Apogonidae,207.6924728,162.0789402,AT14-1-2,2.076924728,2076.924728,Sub Recent,Bocas,Casa Blanca new
Apogonidae,208.6939716,149.6958705,AT12-1-2-1,2.086939716,2086.939716,Sub Recent,Bocas,STRI Point
Apogonidae,210.0978355,151.3712332,AT14-4-3,2.100978355,2100.978355,Sub Recent,Bocas,Airport Point
Apogonidae,213.0277511,149.9590329,AT14-4-3,2.130277511,2130.277511,Sub Recent,Bocas,Airport Point
Apogonidae,217.5918365,161.1214394,AT14-1-8,2.175918365,2175.918365,Sub Recent,Bocas,Casa Blanca new
Apogonidae,218.0811687,149.6609675,AT14-1-7,2.180811687,2180.811687,Sub Recent,Bocas,Casa Blanca new
Apogonidae,228.6096582,162.9259936,AT14-4-4,2.286096582,2286.096582,Sub Recent,Bocas,Airport Point
Apogonidae,236.6805573,181.9834339,AT14-1-8,2.366805573,2366.805573,Sub Recent,Bocas,Casa Blanca new
Apogonidae,239.2732645,166.0733303,AT14-4-4,2.392732645,2392.732645,Sub Recent,Bocas,Airport Point
Apogonidae,258.5839296,181.6993048,AT14-1-1,2.585839296,2585.839296,Sub Recent,Bocas,Casa Blanca new
Apogonidae,274.5724838,184.8014555,AT14-1-1,2.745724838,2745.724838,Sub Recent,Bocas,Casa Blanca new
Apogonidae,320.8563396,227.4090185,AT14-1-3,3.208563396,3208.563396,Sub Recent,Bocas,Casa Blanca new
Apogonidae,329.3061933,219.3178266,AT14-3-3,3.293061933,3293.061933,Sub Recent,Bocas,Cayo Adriana
Apogonidae,333.2594459,220.2471999,AT12-4-3-1,3.332594459,3332.594459,Sub Recent,Bocas,SW Bocas Island
Atherinidae,102.8713117,90.85682104,AT12-2-2,1.028713117,1028.713117,Holocene,Bocas,Sunset Point
Atherinidae,138.507921,114.8385573,AT12-2-5,1.38507921,1385.07921,Holocene,Bocas,Sunset Point
Atherinidae,159.1648887,136.8549878,AT12-2-5,1.591648887,1591.648887,Holocene,Bocas,Sunset Point
Atherinidae,168.6480989,146.1747943,AT13-2-3,1.686480989,1686.480989,Holocene,Bocas,Sweet Bocas Trench 1
Atherinidae,91.62043915,67.51814303,AT14-4-3,0.916204392,916.2043915,Sub Recent,Bocas,Airport Point
Atherinidae,93.07835919,75.17435264,AT13-12-1-1,0.930783592,930.7835919,Sub Recent,Bocas,Casa Blanca
Atherinidae,95.24911648,78.11149641,AT14-1-3,0.952491165,952.4911648,Sub Recent,Bocas,Casa Blanca new
Atherinidae,95.55250076,79.41440685,AT13-12-2-2,0.955525008,955.5250076,Sub Recent,Bocas,Casa Blanca
Atherinidae,96.65614935,76.92471126,AT14-4-3,0.966561494,966.5614935,Sub Recent,Bocas,Airport Point
Atherinidae,98.14980402,76.72060782,AT14-4-6,0.98149804,981.4980402,Sub Recent,Bocas,Airport Point
Atherinidae,101.2402432,82.95506284,AT13-12-1-1,1.012402432,1012.402432,Sub Recent,Bocas,Casa Blanca
Atherinidae,104.3253818,74.26073851,AT14-1-3,1.043253818,1043.253818,Sub Recent,Bocas,Casa Blanca new
Atherinidae,107.0350584,86.67074632,AT14-1-3,1.070350584,1070.350584,Sub Recent,Bocas,Casa Blanca new
Atherinidae,114.8629459,93.30063554,AT13-12-4-1,1.148629459,1148.629459,Sub Recent,Bocas,Casa Blanca
Atherinidae,115.0252562,91.0283277,AT13-10-2-2,1.150252562,1150.252562,Sub Recent,Bocas,Punta Caracol
Atherinidae,115.6405516,89.66905985,AT13-10-1-2,1.156405516,1156.405516,Sub Recent,Bocas,Punta Caracol
Atherinidae,115.7460543,92.77484584,AT13-12-2-2,1.157460543,1157.460543,Sub Recent,Bocas,Casa Blanca
Atherinidae,117.3540099,94.68577609,AT13-12-4-1,1.173540099,1173.540099,Sub Recent,Bocas,Casa Blanca
Atherinidae,120.0424715,92.06188575,AT13-10-1-2,1.200424715,1200.424715,Sub Recent,Bocas,Punta Caracol
Atherinidae,120.6951434,95.04575906,AT14-4-6,1.206951434,1206.951434,Sub Recent,Bocas,Airport Point
Atherinidae,122.5953164,106.6798338,AT13-10-2-2,1.225953164,1225.953164,Sub Recent,Bocas,Punta Caracol
Atherinidae,122.8139667,99.99383534,AT13-10-2-2,1.228139667,1228.139667,Sub Recent,Bocas,Punta Caracol
Atherinidae,126.2807606,103.2759658,AT13-12-1-2,1.262807606,1262.807606,Sub Recent,Bocas,Casa Blanca
Atherinidae,130.5157898,108.7777545,AT13-12-2-2,1.305157898,1305.157898,Sub Recent,Bocas,Casa Blanca
Atherinidae,131.1050897,102.3758735,AT13-12-1-2,1.311050897,1311.050897,Sub Recent,Bocas,Casa Blanca
Atherinidae,132.5083728,105.9334062,AT13-10-2-2,1.325083728,1325.083728,Sub Recent,Bocas,Punta Caracol
Atherinidae,132.7838519,111.1920689,AT13-12-2-2,1.327838519,1327.838519,Sub Recent,Bocas,Casa Blanca
Atherinidae,133.5448084,119.926763,AT13-10-2-2,1.335448084,1335.448084,Sub Recent,Bocas,Punta Caracol
Atherinidae,134.967258,104.575168,AT14-1-3,1.34967258,1349.67258,Sub Recent,Bocas,Casa Blanca new
Atherinidae,134.9859412,109.2013115,AT14-1-3,1.349859412,1349.859412,Sub Recent,Bocas,Casa Blanca new
Atherinidae,135.300664,112.6910556,AT13-12-2-2,1.35300664,1353.00664,Sub Recent,Bocas,Casa Blanca
Atherinidae,135.312151,117.0903089,AT13-12-2-2,1.35312151,1353.12151,Sub Recent,Bocas,Casa Blanca
Atherinidae,136.9907202,109.6734008,AT13-10-1-2,1.369907202,1369.907202,Sub Recent,Bocas,Punta Caracol
Atherinidae,137.1967598,116.3881273,AT13-12-1-2,1.371967598,1371.967598,Sub Recent,Bocas,Casa Blanca
Atherinidae,140.026675,109.1967339,AT13-12-1-1,1.40026675,1400.26675,Sub Recent,Bocas,Casa Blanca
Atherinidae,141.446926,114.9326162,AT14-1-3,1.41446926,1414.46926,Sub Recent,Bocas,Casa Blanca new
Atherinidae,141.6334311,118.2068098,AT13-12-4-1,1.416334311,1416.334311,Sub Recent,Bocas,Casa Blanca
Atherinidae,142.1384303,118.2370326,AT13-12-1-2,1.421384303,1421.384303,Sub Recent,Bocas,Casa Blanca
Atherinidae,142.1491413,106.3475585,AT14-1-3,1.421491413,1421.491413,Sub Recent,Bocas,Casa Blanca new
Atherinidae,144.5441302,117.325289,AT13-12-2-2,1.445441302,1445.441302,Sub Recent,Bocas,Casa Blanca
Atherinidae,145.775226,124.8629077,AT14-4-3,1.45775226,1457.75226,Sub Recent,Bocas,Airport Point
Atherinidae,146.7986526,114.0097952,AT13-12-1-1,1.467986526,1467.986526,Sub Recent,Bocas,Casa Blanca
Atherinidae,147.3235452,114.9560861,AT13-12-1-1,1.473235452,1473.235452,Sub Recent,Bocas,Casa Blanca
Atherinidae,148.324697,120.2978235,AT13-12-4-1,1.48324697,1483.24697,Sub Recent,Bocas,Casa Blanca
Atherinidae,153.6632901,140.5602529,AT13-12-4-1,1.536632901,1536.632901,Sub Recent,Bocas,Casa Blanca
Atherinidae,154.7242447,129.4064149,AT14-1-3,1.547242447,1547.242447,Sub Recent,Bocas,Casa Blanca new
Atherinidae,154.925372,125.5303303,AT13-12-2-2,1.54925372,1549.25372,Sub Recent,Bocas,Casa Blanca
Atherinidae,156.6587147,136.330514,AT13-12-1-2,1.566587147,1566.587147,Sub Recent,Bocas,Casa Blanca
Atherinidae,157.1686988,128.6813416,AT14-4-6,1.571686988,1571.686988,Sub Recent,Bocas,Airport Point
Atherinidae,157.3992293,120.2493549,AT14-1-3,1.573992293,1573.992293,Sub Recent,Bocas,Casa Blanca new
Atherinidae,158.8851277,137.1693593,AT13-12-1-1,1.588851277,1588.851277,Sub Recent,Bocas,Casa Blanca
Atherinidae,162.4700576,136.3651023,AT14-1-3,1.624700576,1624.700576,Sub Recent,Bocas,Casa Blanca new
Atherinidae,163.6137949,139.2383776,AT13-12-2-2,1.636137949,1636.137949,Sub Recent,Bocas,Casa Blanca
Atherinidae,163.8071555,158.4650323,AT13-12-4-1,1.638071555,1638.071555,Sub Recent,Bocas,Casa Blanca
Atherinidae,164.172285,138.0376998,AT13-12-2-2,1.64172285,1641.72285,Sub Recent,Bocas,Casa Blanca
Atherinidae,167.6103043,138.44836,AT14-1-3,1.676103043,1676.103043,Sub Recent,Bocas,Casa Blanca new
Atherinidae,168.5664245,137.9333345,AT13-10-1-2,1.685664245,1685.664245,Sub Recent,Bocas,Punta Caracol
Atherinidae,169.3190256,140.02785,AT13-12-2-2,1.693190256,1693.190256,Sub Recent,Bocas,Casa Blanca
Atherinidae,173.7443995,145.8834502,AT13-10-2-2,1.737443995,1737.443995,Sub Recent,Bocas,Punta Caracol
Atherinidae,173.7874482,142.2282577,AT13-12-2-2,1.737874482,1737.874482,Sub Recent,Bocas,Casa Blanca
Atherinidae,183.2103657,152.8393304,AT13-12-2-2,1.832103657,1832.103657,Sub Recent,Bocas,Casa Blanca
Atherinidae,185.601688,164.2471986,AT13-12-4-1,1.85601688,1856.01688,Sub Recent,Bocas,Casa Blanca
Atherinidae,185.8346262,180.7252424,AT14-1-3,1.858346262,1858.346262,Sub Recent,Bocas,Casa Blanca new
Atherinidae,186.2734897,157.051719,AT13-12-1-1,1.862734897,1862.734897,Sub Recent,Bocas,Casa Blanca
Atherinidae,188.5978846,171.8496317,AT14-1-3,1.885978846,1885.978846,Sub Recent,Bocas,Casa Blanca new
Atherinidae,189.1062834,166.4919018,AT13-10-2-2,1.891062834,1891.062834,Sub Recent,Bocas,Punta Caracol
Atherinidae,190.1800672,151.5437014,AT13-12-1-2,1.901800672,1901.800672,Sub Recent,Bocas,Casa Blanca
Atherinidae,194.7132731,173.7629401,AT13-12-2-2,1.947132731,1947.132731,Sub Recent,Bocas,Casa Blanca
Atherinidae,209.159646,198.8654514,AT14-1-3,2.09159646,2091.59646,Sub Recent,Bocas,Casa Blanca new
Bregmacerotidae,89.17051473,74.80570853,AT14-11-3,0.891705147,891.7051473,Holocene,Bocas,Sweet Bocas SE Face
Bregmacerotidae,103.4940967,94.17474772,AT13-4-3,1.034940967,1034.940967,Holocene,Bocas,Sweet Bocas Trench 3
Bregmacerotidae,106.5760974,104.5074099,AT13-7-7,1.065760974,1065.760974,Holocene,Bocas,Sweet Bocas Trench 6
Bregmacerotidae,107.8009349,101.9504452,AT14-11-3,1.078009349,1078.009349,Holocene,Bocas,Sweet Bocas SE Face
Bregmacerotidae,117.071255,106.6582336,AT13-4-3,1.17071255,1170.71255,Holocene,Bocas,Sweet Bocas Trench 3
Bregmacerotidae,131.5177368,127.6252416,AT13-4-3,1.315177368,1315.177368,Holocene,Bocas,Sweet Bocas Trench 3
Bregmacerotidae,137.2093786,134.7080216,AT13-7-7,1.372093786,1372.093786,Holocene,Bocas,Sweet Bocas Trench 6
Bregmacerotidae,103.4036091,100.7194356,AT13-10-4-1,1.034036091,1034.036091,Sub Recent,Bocas,Punta Caracol
Bregmacerotidae,113.7792786,107.2652395,AT14-2-5,1.137792786,1137.792786,Sub Recent,Bocas,Punta Donato
Bregmacerotidae,116.988583,104.3665282,AT12-3-3,1.16988583,1169.88583,Sub Recent,Bocas,Playa Estrella
Bregmacerotidae,120.5857476,109.253679,AT14-4-4,1.205857476,1205.857476,Sub Recent,Bocas,Airport Point
Bregmacerotidae,123.4117149,114.4673284,AT14-2-5,1.234117149,1234.117149,Sub Recent,Bocas,Punta Donato
Bregmacerotidae,128.3501898,112.656524,AT13-10-4-1,1.283501898,1283.501898,Sub Recent,Bocas,Punta Caracol
Bregmacerotidae,128.8545153,125.0656118,AT12-3-3,1.288545153,1288.545153,Sub Recent,Bocas,Playa Estrella
Bregmacerotidae,131.6518686,117.6262519,AT12-3-3,1.316518686,1316.518686,Sub Recent,Bocas,Playa Estrella
Bregmacerotidae,134.1703179,101.0681979,AT13-10-1-1,1.341703179,1341.703179,Sub Recent,Bocas,Punta Caracol
Bregmacerotidae,138.1392832,120.8743771,AT14-2-5,1.381392832,1381.392832,Sub Recent,Bocas,Punta Donato
Bregmacerotidae,145.7915803,141.654508,AT14-4-2,1.457915803,1457.915803,Sub Recent,Bocas,Airport Point
Bregmacerotidae,153.2034122,141.5306399,AT13-10-1-1,1.532034122,1532.034122,Sub Recent,Bocas,Punta Caracol
Bregmacerotidae,154.2805938,147.432392,AT14-4-4,1.542805938,1542.805938,Sub Recent,Bocas,Airport Point
Engraulidae,109.8237752,72.77540207,AT12-2-3,1.098237752,1098.237752,Holocene,Bocas,Sunset Point
Engraulidae,110.8549901,72.73683461,AT12-2-3,1.108549901,1108.549901,Holocene,Bocas,Sunset Point
Engraulidae,113.2890371,71.17112279,AT13-7-5,1.132890371,1132.890371,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,113.9270188,74.42612669,AT13-7-6,1.139270188,1139.270188,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,115.4111608,75.21429613,AT13-7-7,1.154111608,1154.111608,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,119.2309026,74.94969948,AT12-2-3,1.192309026,1192.309026,Holocene,Bocas,Sunset Point
Engraulidae,123.3484218,77.2201184,AT12-2-2,1.233484218,1233.484218,Holocene,Bocas,Sunset Point
Engraulidae,123.7942893,70.3930867,AT13-4-6,1.237942893,1237.942893,Holocene,Bocas,Sweet Bocas Trench 3
Engraulidae,130.089329,81.69966335,AT12-2-3,1.30089329,1300.89329,Holocene,Bocas,Sunset Point
Engraulidae,132.2475719,81.63796317,AT13-7-5,1.322475719,1322.475719,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,135.7806086,79.52524193,AT13-9-1,1.357806086,1357.806086,Holocene,Bocas,Sweet Bocas Trench 8
Engraulidae,135.9354284,96.55620751,AT12-2-3,1.359354284,1359.354284,Holocene,Bocas,Sunset Point
Engraulidae,138.0187742,87.64134537,AT13-7-6,1.380187742,1380.187742,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,139.3163423,88.45940378,AT13-7-7,1.393163423,1393.163423,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,139.753371,97.06791391,AT12-2-3,1.39753371,1397.53371,Holocene,Bocas,Sunset Point
Engraulidae,143.9270422,83.59525024,AT13-4-6,1.439270422,1439.270422,Holocene,Bocas,Sweet Bocas Trench 3
Engraulidae,145.5528719,83.92604321,AT13-7-6,1.455528719,1455.528719,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,147.0054152,84.97012972,AT13-7-7,1.470054152,1470.054152,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,147.1982947,84.86836379,AT12-2-1,1.471982947,1471.982947,Holocene,Bocas,Sunset Point
Engraulidae,150.6326633,83.27838005,AT12-2-3,1.506326633,1506.326633,Holocene,Bocas,Sunset Point
Engraulidae,152.3490006,96.23261182,AT13-9-1,1.523490006,1523.490006,Holocene,Bocas,Sweet Bocas Trench 8
Engraulidae,153.2034958,81.90112113,AT12-2-2,1.532034958,1532.034958,Holocene,Bocas,Sunset Point
Engraulidae,154.1393378,109.0662449,AT12-2-3,1.541393378,1541.393378,Holocene,Bocas,Sunset Point
Engraulidae,154.3720902,142.5300323,AT13-7-5,1.543720902,1543.720902,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,158.5090021,90.76772251,AT12-2-3,1.585090021,1585.090021,Holocene,Bocas,Sunset Point
Engraulidae,159.1852703,84.02571114,AT12-2-3,1.591852703,1591.852703,Holocene,Bocas,Sunset Point
Engraulidae,163.7113675,93.52324209,AT13-4-6,1.637113675,1637.113675,Holocene,Bocas,Sweet Bocas Trench 3
Engraulidae,164.2111683,98.48930588,AT12-2-2,1.642111683,1642.111683,Holocene,Bocas,Sunset Point
Engraulidae,164.7611502,97.81959784,AT13-9-1,1.647611502,1647.611502,Holocene,Bocas,Sweet Bocas Trench 8
Engraulidae,165.927247,89.55698734,AT12-2-3,1.65927247,1659.27247,Holocene,Bocas,Sunset Point
Engraulidae,170.689985,90.4537779,AT12-2-3,1.70689985,1706.89985,Holocene,Bocas,Sunset Point
Engraulidae,172.1229914,94.29422913,AT12-2-3,1.721229914,1721.229914,Holocene,Bocas,Sunset Point
Engraulidae,172.6747984,100.0768855,AT12-2-2,1.726747984,1726.747984,Holocene,Bocas,Sunset Point
Engraulidae,174.0001387,96.79577937,AT12-2-3,1.740001387,1740.001387,Holocene,Bocas,Sunset Point
Engraulidae,174.9581366,98.3259238,AT12-2-1,1.749581366,1749.581366,Holocene,Bocas,Sunset Point
Engraulidae,174.9868487,95.15861691,AT12-2-1,1.749868487,1749.868487,Holocene,Bocas,Sunset Point
Engraulidae,177.930828,101.7984467,AT12-2-3,1.77930828,1779.30828,Holocene,Bocas,Sunset Point
Engraulidae,178.1234556,98.69750309,AT12-2-3,1.781234556,1781.234556,Holocene,Bocas,Sunset Point
Engraulidae,181.2110736,99.47377369,AT12-2-3,1.812110736,1812.110736,Holocene,Bocas,Sunset Point
Engraulidae,181.4212841,102.4177183,AT12-2-2,1.814212841,1814.212841,Holocene,Bocas,Sunset Point
Engraulidae,182.2898678,105.0993167,AT13-7-6,1.822898678,1822.898678,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,182.5489967,104.2391883,AT12-2-2,1.825489967,1825.489967,Holocene,Bocas,Sunset Point
Engraulidae,183.2623218,99.22260948,AT12-2-3,1.832623218,1832.623218,Holocene,Bocas,Sunset Point
Engraulidae,183.3887696,101.8472878,AT12-2-3,1.833887696,1833.887696,Holocene,Bocas,Sunset Point
Engraulidae,184.1474083,106.3011089,AT13-7-7,1.841474083,1841.474083,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,184.2914301,104.7197393,AT12-2-2,1.842914301,1842.914301,Holocene,Bocas,Sunset Point
Engraulidae,184.8186349,98.06826836,AT13-7-6,1.848186349,1848.186349,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,185.4453378,107.0321826,AT12-2-3,1.854453378,1854.453378,Holocene,Bocas,Sunset Point
Engraulidae,187.5662919,99.18984434,AT13-7-7,1.875662919,1875.662919,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,187.5707414,107.0530632,AT13-7-6,1.875707414,1875.707414,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,187.7285211,109.8818276,AT12-2-2,1.877285211,1877.285211,Holocene,Bocas,Sunset Point
Engraulidae,188.1492818,99.31371053,AT12-2-1,1.881492818,1881.492818,Holocene,Bocas,Sunset Point
Engraulidae,188.8971931,105.538447,AT13-7-6,1.888971931,1888.971931,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,189.5287653,108.3015802,AT13-7-7,1.895287653,1895.287653,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,190.8940176,106.8553871,AT13-7-7,1.908940176,1908.940176,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,191.2914127,109.2886733,AT13-7-6,1.912914127,1912.914127,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,192.6491369,107.830422,AT12-2-2,1.926491369,1926.491369,Holocene,Bocas,Sunset Point
Engraulidae,192.9329468,110.3618746,AT13-7-7,1.929329468,1929.329468,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,193.6635927,108.3024663,AT12-2-3,1.936635927,1936.635927,Holocene,Bocas,Sunset Point
Engraulidae,198.7590036,93.85599925,AT12-2-3,1.987590036,1987.590036,Holocene,Bocas,Sunset Point
Engraulidae,200.4348945,109.0682089,AT12-2-2,2.004348945,2004.348945,Holocene,Bocas,Sunset Point
Engraulidae,202.4660923,112.4017626,AT12-2-2,2.024660923,2024.660923,Holocene,Bocas,Sunset Point
Engraulidae,204.7013656,108.7771767,AT12-2-1,2.047013656,2047.013656,Holocene,Bocas,Sunset Point
Engraulidae,205.5416317,107.8943636,AT12-2-3,2.055416317,2055.416317,Holocene,Bocas,Sunset Point
Engraulidae,206.5839945,114.2584784,AT13-7-5,2.065839945,2065.839945,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,207.9829842,114.7846048,AT12-2-3,2.079829842,2079.829842,Holocene,Bocas,Sunset Point
Engraulidae,209.7923794,105.7635503,AT13-7-6,2.097923794,2097.923794,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,210.1472945,116.2735682,AT13-7-5,2.101472945,2101.472945,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,210.1738202,107.0299699,AT12-2-3,2.101738202,2101.738202,Holocene,Bocas,Sunset Point
Engraulidae,210.2562195,115.239447,AT13-7-6,2.102562195,2102.562195,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,210.8405913,116.7839173,AT13-7-5,2.108405913,2108.405913,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,212.4500675,107.2737888,AT13-7-7,2.124500675,2124.500675,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,212.8972961,116.7265453,AT13-7-7,2.128972961,2128.972961,Holocene,Bocas,Sweet Bocas Trench 6
Engraulidae,216.3295994,118.2749457,AT12-2-3,2.163295994,2163.295994,Holocene,Bocas,Sunset Point
Engraulidae,218.3339326,137.4244482,AT12-2-3,2.183339326,2183.339326,Holocene,Bocas,Sunset Point
Engraulidae,225.4866446,119.9269006,AT12-2-3,2.254866446,2254.866446,Holocene,Bocas,Sunset Point
Engraulidae,245.6232498,151.7902146,AT13-5-1,2.456232498,2456.232498,Holocene,Bocas,Sweet Bocas Trench 4
Engraulidae,263.2791107,163.2647623,AT13-5-1,2.632791107,2632.791107,Holocene,Bocas,Sweet Bocas Trench 4
Engraulidae,131.2643171,96.16788971,AT12-1-3-1,1.312643171,1312.643171,Sub Recent,Bocas,STRI Point
Engraulidae,134.4890509,76.19573841,AT13-10-1-2,1.344890509,1344.890509,Sub Recent,Bocas,Punta Caracol
Engraulidae,142.3535364,99.34533704,AT12-3-3-1,1.423535364,1423.535364,Sub Recent,Bocas,Playa Estrella
Engraulidae,145.1838414,97.71840291,AT14-3-1,1.451838414,1451.838414,Sub Recent,Bocas,Cayo Adriana
Engraulidae,146.9008697,90.32799001,AT12-1-3-1,1.469008697,1469.008697,Sub Recent,Bocas,STRI Point
Engraulidae,148.6565444,103.7232192,AT13-10-1-1,1.486565444,1486.565444,Sub Recent,Bocas,Punta Caracol
Engraulidae,149.2078974,101.3456497,AT13-10-1-2,1.492078974,1492.078974,Sub Recent,Bocas,Punta Caracol
Engraulidae,151.8240863,84.07264575,AT12-3-3-1,1.518240863,1518.240863,Sub Recent,Bocas,Playa Estrella
